Unnamed: 0,Date,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비_운영_원자료,개인운송장비_운영_전기대비증감,개인운송장비_운영_전년동기대비증감,개인운송장비_운영_이동평균(3기간),철도_여객수송_원자료,철도_여객수송_전기대비증감,철도_여객수송_전년동기대비증감,철도_여객수송_이동평균(3기간),도로_여객수송_원자료,도로_여객수송_전기대비증감,도로_여객수송_전년동기대비증감,도로_여객수송_이동평균(3기간),항공_및_수상여객운송_원자료,항공_및_수상여객운송_전기대비증감,항공_및_수상여객운송_전년동기대비증감,항공_및_수상여객운송_이동평균(3기간),기타_여객운송_원자료,기타_여객운송_전기대비증감,기타_여객운송_전년동기대비증감,기타_여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,Year,Month,출생아수_월평균_명,사망자수_월평균_명,자연증가건수_월평균_명,혼인건수_월평균_건,이혼건수_월평균_건,조출생률_천명당,조사망률_천명당,자연증가율_천명당,합계출산율_명,출생성비_명,조혼인율_천명당,조이혼율_천명당,Total_News_Count,Total_Sentiment_Mean,Sent_경제,Sent_사회,Sent_지역,Sent_정치,코로나기간,주말수,공휴일수,승차인원수_lag1,승차인원수_lag2,승차인원수_lag3,승차인원수_lag12,승차인원수_rolling_mean_3m,승차인원수_rolling_std_3m,승차인원수_전월대비증감률,is_holiday,weekday,is_weekend,TimeIndex,Month_sin,Month_cos,Quarter
112.00000000000001,2024-05-01,26530.005704220534,1420314.8057614623,0,422476.2788138822,30731.583383124344,367143.7020663831,11.31886177613789,177.6947326256392,6.580057173705919,-0.07890292644880692,187.12266696492628,-5.583433029922318,-2.2460980741016403,194.87329514250143,59.781516354089604,60.46395238790474,89.28758043027463,1539.750766342987,10436.109452256445,29348.359283280955,219.49773245059438,304.5551172446528,29453.896192187265,2.9449999999999994,-0.2427895966519451,-0.38083163209917753,3.245449677737032,45543.40033656757,11.405569546029014,145.93305355538308,45767.64161768655,16194.957254783267,-207.99029667765925,-158.61028351809358,16313.879768971112,65.14900000000007,0.47878419233997765,0.461473431609513,64.39426339576596,62.95399999999998,0.613406986579828,0.6903827271025762,62.2995793884222,99.38453081533314,0.1260635492222751,1.902319376702956,95.6493816463765,114.56686575034219,0.26540600194540387,3.926003758935433,110.57258303616777,107.24057662571808,0.07952433722405773,2.165161124824698,104.96468123567253,112.15009154856389,1.165785577593397,6.336555938731605,120.85793125209369,104.94972760353726,-0.0604624726750818,-0.729027050936454,101.7483751612895,114.61917390407044,0.41080986598009833,3.8858467490144832,107.46538046510014,116.82822597175624,2.0701580389444025,6.269004090757149,119.57543607311021,115.31961382081076,0.21407571070984333,4.463035179276556,115.28848328815214,2196075.3079761905,2102626.9433333334,45438.6,1321064.52,867325.3444330558,13590.897224017559,3399.2134675570446,18306.981017952567,62095.932429937326,2024,5,18525.431930675382,28894.110336110745,-14185.205243293683,14081.385366834264,7813.845748544152,3.766682489973177,7.067168034170237,-3.3345352587214316,0.6354733243864005,104.87143693518269,3.3188763563033326,1.8400555702312302,76.55339438339438,0.021405971763156766,-0.0015359205298407883,0.005511748715597529,-0.14726972693044252,0.15427815653131363,0.5238646772364899,8.474044676583931,0.6623791888591677,0.0,2009616.0,1566682.0,1611120.0,1192099.3333333333,1055875.5833379866,,0,2.027529482950963,0,113,0.49999999999999994,-0.8660254037844387,2
113.00000000000001,2024-06-01,27561.10485190881,1474685.305311946,0,441726.14908149705,32114.000287819577,364241.5156800382,11.070239036358807,183.25400807401107,6.5167622415942565,-0.06738182139337157,191.1537834261193,7.689886902653264,1.4691690184976824,181.92734568357497,61.18574965691569,61.95403626825614,91.17206283516356,1601.4801868392842,10207.639154267501,29351.354289572577,135.65770230505007,309.54168113856065,29541.89421226511,2.9579999999999984,-0.31867789812278025,-0.5095249278193363,3.021206885638075,45548.048050234735,11.235483774755512,141.80869717605935,45789.174572192685,16196.609953607158,-124.34352920867639,-167.6817060348434,16247.416961442019,65.12500000000006,0.2796698532963413,0.46355893395744047,64.56518259090527,62.99699999999998,0.48339742870861385,0.7762917222690893,62.59579665063533,101.23946277619704,-0.1593552106544399,1.0606867603216157,95.04122144441311,114.89327569111998,0.44036084811986975,4.031804578585792,110.75732965821591,107.19758203302482,0.21652196423034492,2.2792688418000795,104.93223963988098,115.9554617093986,0.8392669373545312,6.4697259702157925,121.94716953968326,104.59468188842555,0.0646359361367389,-1.103148402089098,101.5367903925181,114.72281588535164,0.5179533249433959,3.8927844774167073,107.50515220029311,118.37067335304796,2.003349869123383,6.378211216978728,121.63434043372035,115.3353710270423,0.2695251684000841,4.391580598921741,115.30565259376405,2207266.5568650793,2106352.0566666666,45634.01,1237475.5114285713,986964.4931344313,12700.266648438326,3873.2697630057087,21016.022761006992,67664.3050446148,2024,6,18537.753714351213,28848.895569939996,-14701.44842321621,13935.909891809504,7801.744404463592,3.6741871495103577,7.091987051448588,-3.458127366092641,0.6227514652026367,104.90516951143975,3.28283470097107,1.835402644192501,85.6846507936508,0.0965738708632046,-0.0012730653520708613,-0.007207909818286321,-0.014126309440985058,0.15232591300716075,0.5030452275908169,9.37297955222698,1.1424786051169058,0.0,0.0,2009616.0,1678704.0,669872.0,1160252.3385677792,,0,5.361702451849627,1,114,1.2246467991473532e-16,-1.0,2
114.00000000000001,2024-07-01,27106.116192097492,1450642.0021883028,0,431592.83071737265,31282.84054253107,375869.79296188033,11.479896438127838,180.92480858452984,6.705419716134779,-0.018873349841466325,199.10211216276082,-2.1016361301488615,1.4057915248796213,199.7790834181886,60.03039672524706,61.06345520588275,89.90433285599342,1575.5204600352292,10569.880899392789,29358.922489833232,65.60618276985899,299.6349870784667,29618.212488904508,2.6229999999999993,-0.3307762046588333,-0.3993235419168602,2.774198506907214,45559.7925423534,9.83482487168341,138.24084054168117,45819.216666455344,16200.786223855655,-55.8011254725085,-161.47011319637693,16201.138584868362,65.06700000000006,0.13344620206332086,0.4626460062113496,64.69394361306666,62.97199999999998,0.3318049918931204,0.7003674029299273,62.88922148121354,99.34058650051209,0.22974972489892428,1.8388927081397186,95.4858724024978,115.10060243157002,0.2622031537065804,4.0347371965211405,110.77592094916007,108.13509859906917,0.1848906967090841,2.2759826756029113,104.91026495522513,117.15451395139809,1.2248805594082228,7.396392430870451,122.27497297309291,104.38248029034449,0.1025231754082775,-0.8347285937417137,102.07728048120767,114.90275655927947,0.5919756339381976,4.003216643592573,107.96286845875963,119.83963785621692,1.6360297328033724,6.686703477501575,122.51573809270357,115.40210365469267,0.14412546952791594,4.6326425603455315,115.43107216538577,2233350.916031746,2129974.8906666664,45136.06,1200262.2639285713,1020209.1603276976,13032.760391452799,3877.7298311035083,17134.767415944414,67164.01823004364,2024,7,18573.146557120723,28795.001673376533,-14141.837097372045,14015.117462338294,7826.737459958464,3.7793188172862253,7.070190003318263,-3.3212149333598706,0.6372513510530624,104.8534555679184,3.300286087503447,1.841966020619639,85.93015079365081,-0.1254814712712558,-0.0009616872042255524,-0.0700114717236803,-0.1378961991466495,0.09169754743002514,0.5011586566704953,8.578996802031904,0.8696290538970428,0.0,0.0,0.0,1688805.0,0.0,0.0,,0,1.9901817021921895,0,115,-0.4999999999999997,-0.8660254037844388,3
115.00000000000001,2024-08-01,26823.72181292327,1435349.5559519392,0,429455.74035653856,31022.67888233393,368478.3416813209,11.124552253661147,178.84762551283376,6.54428801889379,0.03430393732053577,190.9190969641481,9.72502059575337,3.201814658854934,178.02656564686032,58.40589020917488,59.23948973346486,86.92354048719199,1561.9320975353628,10229.069727318449,29367.94485317858,-11.128905094813291,294.89593048797803,29532.66648541506,2.2129999999999987,-0.18330737641510597,-0.3851994363197527,2.6517226846101813,45573.793635288544,9.77310313426863,136.2838938288616,45836.75439761022,16205.764927683853,20.840220722591226,-158.7096700068479,16304.144577545492,64.48900000000005,-0.04296799248900002,0.45639745337910925,64.47964424789896,62.980999999999995,0.07707407489979354,0.6892752296449265,62.76012325891118,99.82723379783832,0.19848633795507362,2.140639079921245,95.44941810162902,115.72033690860818,0.40304682385649765,4.068060160096568,111.07102772199042,107.93665293874777,0.24698980614315102,2.2389097889508394,105.06143714113506,115.10779553225608,0.7766607007442492,7.179672267909114,122.21760746501326,104.23510580874486,0.13006191569087333,-0.7482104301937831,102.355613258923,115.12235948756852,0.6734874505543174,4.464054732103126,108.53377793276721,121.00281271774956,0.006376072981593595,6.512458023323295,123.85540366908296,115.6209301825674,0.34470343163692096,4.542098696505412,115.62971922573851,2238680.996031746,2130530.6206666664,45030.61,1194956.2538452381,1088020.5135518224,14132.311329174961,3935.5613613947194,25314.527073453697,73956.14511305583,2024,8,18612.048085949114,28749.8879748662,-14266.468929580362,14011.117673255878,7814.12717216134,3.7538025846805674,7.073600599465792,-3.352486743064879,0.6339071395593278,104.86310816078328,3.3014545441371554,1.8398183695595058,89.43348412698413,-0.06422200403655334,-0.0006813755627937812,-0.0073842770701498086,-0.09342227733713135,0.06390550845526835,0.4838322591576183,8.456540761964103,1.2764290591977716,0.0,0.0,0.0,1519750.0,0.0,0.0,,0,1.9186050552516452,0,116,-0.8660254037844384,-0.5000000000000004,3
116.00000000000001,2024-09-01,27524.08441567581,1472763.0582577433,0,444859.64664919354,32100.760259479932,376937.7794705736,11.220858988943712,183.15036100843366,6.673493529262841,0.01890076918150746,187.55681474223093,24.281763494160607,6.7995704826207,156.49438153463115,59.21746441197472,59.62691536013932,87.32395247783813,1606.825493901356,10289.975648028501,29376.7841246715,-112.7316498443198,300.77791814503223,29411.628136479823,2.292000000000001,-0.053890097003789494,-0.48029077492694344,2.5725995742076853,45587.51060244163,11.93860668424757,134.46123863890932,45854.787297557676,16210.642598105207,124.64767836507008,-166.34825220760325,16443.170752810573,64.55000000000001,-0.2839032005139979,0.4588592287457532,64.18240157974456,62.965999999999994,-0.22012480448892044,0.7581769994126575,62.51595387272435,96.70246632306271,-0.17173896463231528,1.418639204687741,95.04884898428722,116.41440404267911,0.5532328989076899,4.161175861365544,111.3145478411469,108.02906703781551,0.35117302806751044,2.340423285593616,105.15496294371833,113.58482861286032,-0.16495754847710864,7.048390246262079,122.3051046250926,104.12648015682147,0.17542054655128234,-0.8353926567813481,102.33086841854963,115.37440845121611,0.6516138819517288,4.771508782265942,108.82243290285517,122.0152719664652,-0.5599955103290046,6.6317990354099186,124.04343041538229,115.74582139240874,0.5112561523603497,4.32159651118494,115.73488036961967,2346287.953928571,2272735.336666667,44899.96,1212397.075595238,1118809.6080608172,14723.740658389996,4277.77303997204,27851.81159106418,76425.53541675388,2024,9,18654.213987120118,28680.364656612255,-14654.126399807603,13968.114088308486,7802.530986110097,3.679136031406258,7.0858927532694045,-3.4477665170563547,0.6233800868522171,104.91144738501501,3.291255532109272,1.8359383293912503,106.17588888888888,0.043897866580584685,-0.0003911727389903811,0.020945546654809428,0.06305513812737598,0.062026578317174785,0.4664814975009516,9.30549267027731,1.7013051930855778,0.0,0.0,0.0,1730278.0,0.0,0.0,,0,5.347079797274252,1,117,-1.0,-1.8369701987210297e-16,3
117.00000000000001,2024-10-01,28832.496046807064,1542143.9294217764,0,452446.3926171907,32609.762575912362,399868.2171749142,12.28670627276527,192.37735650628133,7.071985027103441,-0.04234564184935341,210.61064726148004,-7.542397451956013,3.5049622163309753,214.60573685525574,62.749772097265726,63.49998539628024,94.20326779681295,1681.314133857371,11245.038064842864,29389.152597330605,-249.93182111486527,326.3017921082935,29377.47851777488,2.2389999999999994,-0.18097392372419252,-0.39076702116700296,2.5159039648523627,45606.70425808788,6.478169671252122,131.9910616062777,45897.10685520018,16217.467745776588,256.2228166361002,-194.54500202543812,16519.365504619574,64.40100000000002,-0.5670852114220828,0.5448442088795324,64.04780427107318,63.05600000000005,-0.4706229770079061,0.767327123853365,62.427723388669314,100.71947333100148,0.452244374931708,0.3567969330652252,95.18860765724186,116.24675774332141,0.08426875111273113,4.290050273251078,110.98272895144454,108.45121367199324,0.5557077210711863,2.974797470174515,105.17924388564775,112.48247723182843,1.1437692844402252,10.720199224534253,123.49460594758695,104.04280238958805,0.32995222420990666,-0.4135098482499613,102.6435455385954,115.6553294648714,0.5561306273060946,4.009315041310137,108.81170255445643,122.96907197517892,0.8399714134642915,8.768917314048664,122.9346498354416,115.86049085171278,0.04172920906850908,5.270599171899553,116.08529976709775,2350634.6339285714,2294336.4873333336,49585.84,1193906.540595238,1214210.402929077,15907.364648086075,3807.7786638922753,-1767.800067151431,52594.300469572045,2024,10,18710.832762172486,28443.607345363558,-14493.27954759293,13936.006080138617,7784.320553766697,3.7913596766199573,7.16292361463787,-3.396591581504076,0.6386375334448327,104.75558895433701,3.2730947349552566,1.828480761789377,149.8921865079365,-0.07505675759920541,-0.00012342767085308685,-0.04038750702596255,-0.07612595646543657,-0.10264286782488408,0.5759126985666821,9.042117253110622,0.8925796622374222,0.0,0.0,0.0,1823506.0,0.0,0.0,,1,2.2764981528560466,0,118,-0.8660254037844386,0.5000000000000001,4
118.00000000000001,2024-11-01,26731.713025574394,1433226.8324661956,0,429651.62765805743,30944.262740187245,413713.4828206175,12.543363540472033,180.81630426920353,7.320242100519652,-0.03491244366896107,188.6710594279287,4.8309121598731295,4.461082296442319,179.34415252794432,58.21652674740007,58.22888988117448,85.28921823897952,1562.2238740599992,11468.632948350662,29403.759001907893,-136.58782389362227,298.6051976589656,29250.833883765124,2.445000000000001,0.14118729679892172,-0.33639429032509544,2.6823528145056468,45629.37078348782,14.269725237237797,131.92205030466528,45906.582664222144,16225.527824893516,150.86788141168114,-166.77470832745837,16655.75208658106,64.32700000000004,-0.3251904222326443,0.47457300083912796,63.73906657636427,63.03600000000002,-0.4050099330902692,0.6800142287806897,62.03683991290866,100.9540391407344,0.10368294697825334,2.183062306207553,95.74255835004772,116.11809517237096,0.1971826722862453,4.179212177660306,111.46651896756417,108.2381746144946,0.20630025914470923,2.4109859316393747,105.317991784663,112.1375405755834,-0.3839129307330592,7.9908766257373305,121.34603313974782,103.9840358923295,0.04365684776619953,-0.2228797225458199,102.9975163723827,115.96374375348458,0.4271249457639334,4.999855275161414,109.52067619097237,123.87893697365426,-0.15400807472822375,7.309542910300467,120.92128675931272,116.27420320301704,0.3826388060364513,4.446020650622569,116.30549825048197,2367240.3139285715,2340472.9893333334,49737.57,1169256.5959285714,1154619.187778736,16130.663812998058,3982.7205260473784,15481.810613840622,60727.488143296796,2024,11,18801.850243043194,28137.970293720427,-14243.578808449842,14036.300767481427,7812.59084946148,3.759509485817187,7.0738343712071075,-3.347324013610762,0.6346121621479615,104.86295973061252,3.3075157358648615,1.8395032310027666,228.2813888888889,-0.011539633161788342,0.0001645004368710043,0.0056897152014097315,-0.06670185260847541,0.029153081368406344,0.49695409689092873,8.548250927109839,0.9254585198415795,0.0,0.0,0.0,1776440.0,0.0,0.0,,0,2.209506712780757,0,119,-0.5000000000000004,0.8660254037844384,4
119.00000000000001,2024-12-01,27722.557906421414,1487450.5730830713,0,446751.01795799425,32278.967418135835,434631.407874818,13.22312129106493,187.89262750907764,7.710249714789471,-0.137224486323357,193.68966202512755,2.3753994017368214,5.196072583605259,185.98096555346214,60.92302117819481,60.68273406362505,88.79430601693096,1620.2538534452926,12087.311410600898,29411.84529979577,-130.43653103009638,312.72265335763836,29227.877506183348,2.8050000000000024,0.10900745926267014,-0.4507606247398162,2.8089361783465243,45641.919270385966,16.876673614061104,129.98331580666405,45931.20160910243,16229.98999081494,147.42728831249303,-182.72630461097197,16703.382118932714,63.76200000000007,-0.31834180971824894,0.49340435037872005,63.64806043733137,62.988000000000035,-0.37291545937173465,0.7724045982815793,61.862025987627796,97.78272353256669,-0.24207117472307296,1.110446270919305,95.34340795694558,116.21562793447525,0.13880642412304667,4.271675569495972,111.53287325451429,108.30318883716168,0.21493965038916985,2.606293967867752,105.31031644841306,109.35110184437649,-0.8248870893045408,8.294277811882106,121.53520807033938,103.94999629801086,0.024402393305549067,-0.4084431145077878,102.67453183597138,116.2971435336782,0.2560722154426825,4.755755386810019,109.31859119096727,124.750040517723,1.538273465704611,7.816617504462456,119.06869220004234,116.46771892999826,0.2888995231687642,4.355463967134277,116.50315559694934,2348259.7514285715,2377373.784,49705.45,1152393.0034285714,1171647.5731034712,13001.182078019361,4195.182775496834,5988.659598625825,50198.14597098908,2024,12,18894.54103535703,27759.65836545296,-14777.707382165489,13885.685488867377,7798.7890213782575,3.667569053951687,7.103285857181112,-3.474721408619934,0.6219462323333304,104.89198792602262,3.2697467045965736,1.8342274587467333,167.00593650793653,-0.10164603059317424,0.00043796805610705575,-0.02771344434331198,0.029501532360424243,0.0678639964130742,0.5125070072947299,9.563726129641662,0.7395402143173058,0.0,0.0,0.0,2030693.0,0.0,0.0,,0,5.7673390010874375,1,120,-2.4492935982947064e-16,1.0,4
120.00000000000001,2025-01-01,26484.774597871176,1419679.77429337,0,421545.5791227744,30340.95743267186,330079.56498214067,10.114634249276868,177.91516233545798,5.831007683773533,-0.02561742061426686,151.475411961382,18.02327372721343,-2.3609756797060673,135.7874964932604,56.275199657476726,56.04661461461802,81.29120207358963,1543.0146149632924,9313.206861739636,29423.76588985066,-10.335627087177556,328.97045435375634,28990.503788651025,2.926,0.29122988104754105,-0.36287921150998254,3.3046691521626657,45660.41789240015,6.94262042608738,131.6317739286465,45934.48461233814,16236.567988737323,17.308278717746504,-197.41385677105137,16943.523962381998,63.56500000000011,-0.039110811589512184,0.5491034010745586,63.12848849774225,62.95099999999999,-0.22347057763795994,0.770283728364445,61.031014734271565,99.63131632909453,0.15443162963339344,1.5941567159259626,94.87295705294464,117.01703326389554,0.5924224676872472,4.290728748873322,112.18942309273557,108.8340961867956,0.4962169058993327,2.70983405691287,106.00835076382033,109.34460386082525,0.35036987759290716,7.9295435617570345,121.46443629336056,103.93695206575731,0.01851491771038595,-0.3763392913975827,102.5442113521429,116.65190567949145,0.45550437889533013,4.918091094709597,109.9321511813022,125.58249564821382,-2.4069499032042945,7.46101214389816,122.44088622898468,117.60019856967766,0.7660729246683031,4.809299279260492,117.60698886484168,2333441.0585714285,2360229.344,49765.73,1116570.304,1068353.2567941363,15904.818551069446,2685.588128376169,28077.024881675272,54211.91102746007,2025,1,17265.104518820015,29006.207705103676,-16625.317849550363,13433.455483463764,7622.23235783533,3.41378585246429,7.281763591937732,-3.9112876912613235,0.5896126459321767,104.78582016627034,3.169874651854116,1.7960868050101566,223.3575,0.13397926519007336,0.0007231135742076225,-0.0019447941854800219,0.0027151956892076112,-0.004297949948359442,0.6104441986042421,8.401738438387731,1.6394561533635208,0.0,0.0,0.0,1512083.0,0.0,0.0,,1,2.03740302133405,0,121,0.49999999999999994,0.8660254037844387,1
121.00000000000001,2025-02-01,25850.09328468555,1388857.601029139,0,421379.08194498083,30455.07975577061,350283.95620042447,10.599833047399404,175.09972347536274,6.224542450481557,-0.08246192987085282,145.75967569136287,26.215694885782,-0.3715658987224959,119.83308477443252,55.47982391290803,54.946397353305976,78.49817381507401,1506.4874743849502,9772.989906586905,29427.85611738825,133.31089148896422,313.4461452297587,29106.7502279878,2.904000000000001,0.3012362093020821,-0.4635833957875198,3.4079986264427022,45666.765193399646,14.338301848946365,128.93731674068988,45950.68389174139,16238.825050520378,-118.72716744538005,-184.3727766301862,16843.863233787415,63.63900000000008,0.2662819071239756,0.4922863325607752,63.35602329100199,62.89499999999999,0.10184340514655243,0.7905301277809538,61.18632916377815,101.99444821548418,-0.4250074432227275,2.1440079204645075,94.81765975693405,117.48404331551225,0.6778689572883189,4.254483273341487,112.4959373430994,108.68557683067694,0.19742723374201682,2.329239701976982,105.90835177164301,108.68895785782546,-0.7843422601738046,5.736298297740872,120.67802919328517,103.94072109299327,-0.176108925331253,-0.7300477646559851,102.27953236389043,117.02485736986056,0.32845419509809964,5.224897071714105,109.90887994853641,126.37898810819486,-1.0306931002686923,6.406142311284719,120.84230527007753,117.8126217907419,0.8590114499233271,4.072278719891184,117.658926090762,2301708.9735714286,2294849.65,49921.61,1091604.0795,1232232.0511251467,15621.068361062666,3259.755074282025,36073.85614750036,57568.06447230367,2025,2,17342.537525013515,28569.19749130228,-16837.190755623207,13339.409287372973,7650.219986402538,3.3062180591870636,7.221814635110565,-3.9697028155709555,0.5751299526065559,104.90847637297675,3.1536166629147817,1.8040201219701537,224.90875,-0.027029154731112167,0.0009953054475037278,0.011843633605282029,0.07743227513787795,0.16619084276976398,0.537787776939076,8.991196315103789,1.562126904990074,0.0,0.0,0.0,1566682.0,0.0,0.0,,0,5.39990747389177,1,122,0.8660254037844386,0.5000000000000001,1
122.00000000000001,2025-03-01,28041.825793112323,1504737.9702586117,0,444077.6377793694,32181.78446042906,345104.38160030753,10.764874298732572,188.41955931829645,6.153185405422844,-0.15669266534689702,169.85907135050692,2.402055917338963,-3.5800493281882755,170.88037209600935,60.75528412820518,61.00553275290767,88.08384136557362,1628.39957463273,9957.710347198923,29435.00445371026,90.53965004060731,348.3755404112359,29301.5328624886,2.8820000000000006,-0.09467953419742614,-0.5353527012917101,3.3915397914594125,45677.85813183996,6.900397567696025,124.43334313757492,45990.4191565038,16242.769632228004,-83.53454494064387,-223.9180945553166,16688.60736368847,64.1780000000001,0.18693096931301828,0.583533453448966,63.74442832985218,62.91599999999998,0.23210092516349734,0.9069002504577774,61.56002579775732,98.6484637839922,-0.0733097325109073,0.18091510727479876,94.15571567713383,117.61942681055076,0.4238232284657217,4.432952226986364,112.22858503492023,109.09225045506652,0.48126541764622616,3.0133989552145675,105.84152962071363,109.68390439456607,0.9853100981677008,8.971261112042813,123.10354396158696,103.95784328576923,0.04746264994063133,-1.0017418244625365,101.83692850360912,117.4136031322542,0.338421477742997,3.9708796735241565,109.29063156806258,127.14593558941799,1.4234718364053975,8.309652061366457,121.69608305170182,117.95720383692147,0.36557623485552804,5.009310403298668,118.00944634774662,2288410.990238095,2243466.728666667,45734.85,1341823.3133333332,1298450.0056162605,15663.767077804167,2958.743987800124,10564.377700779405,36951.385521619464,2025,3,17545.050150848234,28431.825146308383,-17659.812849767244,12991.860903454879,7592.117220206674,3.248378054797505,7.3551777714522295,-4.152505748831928,0.5676825827558662,104.77816854640423,3.0603110232995947,1.7857009944719155,274.45958333333334,-0.21565416577666885,0.0013053383409663518,-0.010503840260522868,0.029181811616374592,0.061967537829086594,0.6488796474967732,9.590510654205339,1.101413539010489,0.0,0.0,0.0,2009616.0,0.0,0.0,,1,5.571545739386229,1,123,1.0,6.123233995736766e-17,1
123.00000000000001,2025-04-01,26099.185036178285,1404027.013660431,0,417132.6087919057,30249.622067161803,366607.7516328148,11.441603677613404,177.86303061620544,6.558731208139854,-0.12700400958213787,171.44422613532004,-8.126237195367892,-4.365818606836742,183.8092779279425,57.28385146276932,57.77047990152336,82.36692461161425,1513.7739746614736,10594.981929207353,29438.70770994864,228.32993019529363,314.61588472915633,29545.78887762077,2.8719999999999994,-0.1373910293362436,-0.41850464725740205,3.2883364029824067,45683.604922649814,11.017426646771938,120.45172072503254,46015.89938319222,16244.813156225555,-217.14911279749074,-194.12949152439387,16470.22059360499,64.39600000000003,0.5008371708031184,0.5182215974759947,64.24691288576608,63.04599999999999,0.5680417707764672,0.7717624347297232,62.13205202327719,98.52071180204067,0.08330370474352669,2.3640073153058667,94.98318054427156,117.86807723096709,0.2425045561993031,4.304408904136896,112.37708607204532,108.84004114244593,0.07094198384634896,2.4959683574669365,105.68116325078829,108.0588795294725,0.9065609726945738,7.649777189993108,122.34188122274738,103.98576056698886,-0.14874444956272131,-0.9161491785240203,102.2662167199726,117.81635887051695,0.3309433161454036,4.310497663280156,109.63752875414247,127.8896749421215,2.1913892852042256,7.3228814864543414,121.0953296724876,118.10968828439155,0.26940490780910975,4.665385312251251,118.06842550413057,2310228.623404762,2253792.876666667,45677.69,1293033.4895000001,1327171.474961249,15983.185164367553,3212.159004633158,15924.73060464354,40891.14180874033,2025,4,17479.583945396927,28107.77305485319,-16854.454662266955,13072.891060331527,7657.485701164134,3.3293469771877504,7.253407747218352,-3.9633662718805667,0.5793065023265023,104.80956613831884,3.0851723108034874,1.8046616053021027,295.20833333333337,-0.2572622079617729,0.0015205699694995783,-0.01722854179381584,-0.15297189401689662,0.16085384703393887,0.5818921844245687,8.475100585407121,0.5098661224639871,0.0,0.0,0.0,0.0,0.0,0.0,,0,2.1103084234701037,0,124,0.8660254037844387,-0.4999999999999998,2
124.00000000000001,2025-05-01,26248.458045925545,1411824.8769653987,0,419173.96293906757,30381.334355497733,355606.0888204103,11.079267312884461,178.26083693661712,6.361290289421207,-0.09396405511298156,173.85452442614513,-5.917185189948,-3.899410497122039,183.5771560581022,57.120062897101334,57.93465376637032,82.22371281620457,1521.3343282668284,10282.449871258694,29445.570700247823,220.85482322434157,313.21910243343984,29690.31466568823,2.9059999999999975,-0.24852060814896448,-0.443118188040765,3.143036486868814,45694.25505513881,9.153747637767061,116.44340265627199,46039.76127297596,16248.600278819444,-211.59146182129916,-196.7664314894617,16349.569835527833,65.14300000000007,0.4845328214666938,0.5198319697372615,64.54117185185453,63.08999999999999,0.6227477300124036,0.787143250554535,62.5056200968081,100.81235266518642,0.137720528637281,2.386840614101626,94.76765645264115,118.18388217396398,0.3005174497553024,4.3483913477639575,112.53271058720739,108.7976628806522,0.1136872863514893,2.5166996553565584,105.67264390024039,107.40822423819945,1.2413550465922507,7.879420827022274,123.20288786436335,104.02264723820866,-0.08445557854260242,-1.1273181688763163,102.233621525235,118.23175658287954,0.44959757529500693,4.235304013637073,109.74752903910843,128.61525396863715,2.1236967941374063,7.333726620715566,123.03491213744687,118.26831425129345,0.24361861989247202,4.768893211600706,118.23711749850955,2304883.9008333334,2256981.7033333336,45425.31,1301290.8404166668,1263918.2764261945,17900.955377980754,3319.2966079232456,18238.01861625816,43867.69986093647,2025,5,17509.940591130653,28008.40364282853,-17163.680537379245,12926.342164434975,7643.335112664707,3.2797536226625796,7.276246591449941,-4.0352160920416855,0.572992094113835,104.79691348856272,3.05017537221446,1.8011467494000242,297.14833333333337,0.027024100645613815,0.0018347616733849126,0.00024147014846027004,-0.1588428224734302,0.15329323939579792,0.5780136510256444,8.479192711912797,0.6590936734713986,0.0,0.0,0.0,0.0,0.0,0.0,,0,2.021742818524345,0,125,0.49999999999999994,-0.8660254037844387,2
